origen,h,objetivo,modelo,pronostico,real
2013-08,12,2014-08,encuesta,2.583333,2.685209
2013-08,1,2013-09,sarima,3.098996,2.830841
2013-08,2,2013-10,sarima,3.490442,3.038482
2013-08,3,2013-11,sarima,3.801804,2.955139
2013-08,4,2013-12,sarima,3.815157,2.859681
2013-08,5,2014-01,sarima,3.927872,3.066631
2013-08,6,2014-02,sarima,4.331843,3.776330
2013-08,7,2014-03,sarima,3.904380,3.377928
2013-08,8,2014-04,sarima,3.888328,3.523155
2013-08,9,2014-05,sarima,3.853812,3.555644
2013-08,10,2014-06,sarima,3.777610,3.449653
2013-08,11,2014-07,sarima,3.493251,3.331164
2013-08,12,2014-08,sarima,3.163844,2.685209
2013-08,1,2013-09,ridge,2.955442,2.830841
2013-08,2,2013-10,ridge,3.205828,3.038482
2013-08,3,2013-11,ridge,3.130960,2.955139
2013-08,4,2013-12,ridge,2.971518,2.859681
2013-08,5,2014-01,ridge,2.580014,3.066631
2013-08,6,2014-02,ridge,2.421076,3.776330
2013-08,7,2014-03,ridge,1.931116,3.377928
2013-08,8,2014-04,ridge,1.743733,3.523155
2013-08,9,2014-05,ridge,1.668033,3.555644
2013-08,10,2014-06,ridge,1.732190,3.449653
2013-08,11,2014-07,ridge,1.324158,3.331164
2013-08,12,2014-08,ridge,0.841060,2.685209
2013-08,1,2013-09,gbm,2.874984,2.830841
2013-08,2,2013-10,gbm,2.918842,3.038482
2013-08,3,2013-11,gbm,3.055161,2.955139
2013-08,4,2013-12,gbm,2.472177,2.859681
2013-08,5,2014-01,gbm,2.421115,3.066631
2013-08,6,2014-02,gbm,2.308289,3.776330
2013-08,7,2014-03,gbm,1.764637,3.377928
2013-08,8,2014-04,gbm,1.620051,3.523155
2013-08,9,2014-05,gbm,1.246029,3.555644
2013-08,10,2014-06,gbm,1.424693,3.449653
2013-08,11,2014-07,gbm,0.966893,3.331164
2013-08,12,2014-08,gbm,1.052164,2.685209
2013-09,1,2013-10,ingenuo,2.830841,3.038482
2013-09,2,2013-11,ingenuo,2.830841,2.955139
2013-09,3,2013-12,ingenuo,2.830841,2.859681
2013-09,4,2014-01,ingenuo,2.830841,3.066631
2013-09,5,2014-02,ingenuo,2.830841,3.776330
2013-09,6,2014-03,ingenuo,2.830841,3.377928
2013-09,7,2014-04,ingenuo,2.830841,3.523155
2013-09,8,2014-05,ingenuo,2.830841,3.555644
2013-09,9,2014-06,ingenuo,2.830841,3.449653
2013-09,10,2014-07,ingenuo,2.830841,3.331164
2013-09,11,2014-08,ingenuo,2.830841,2.685209
2013-09,12,2014-09,ingenuo,2.830841,2.738262
2013-09,1,2013-10,estacional,3.152209,3.038482
2013-09,2,2013-11,estacional,3.396984,2.955139
2013-09,3,2013-12,estacional,3.415860,2.859681
2013-09,4,2014-01,estacional,3.463049,3.066631
2013-09,5,2014-02,estacional,3.732791,3.776330
2013-09,6,2014-03,estacional,3.421160,3.377928
2013-09,7,2014-04,estacional,3.471813,3.523155
2013-09,8,2014-05,estacional,3.355268,3.555644
2013-09,9,2014-06,estacional,3.133695,3.449653
2013-09,10,2014-07,estacional,2.977469,3.331164
2013-09,11,2014-08,estacional,2.703372,2.685209
2013-09,12,2014-09,estacional,2.769276,2.738262
2013-09,1,2013-10,encuesta,,3.038482
2013-09,2,2013-11,encuesta,,2.955139
2013-09,3,2013-12,encuesta,,2.859681
2013-09,4,2014-01,encuesta,,3.066631
2013-09,5,2014-02,encuesta,,3.776330
2013-09,6,2014-03,encuesta,,3.377928
2013-09,7,2014-04,encuesta,,3.523155
2013-09,8,2014-05,encuesta,,3.555644
2013-09,9,2014-06,encuesta,,3.449653
2013-09,10,2014-07,encuesta,,3.331164
2013-09,11,2014-08,encuesta,,2.685209
2013-09,12,2014-09,encuesta,2.700000,2.738262
2013-09,1,2013-10,sarima,3.125412,3.038482
2013-09,2,2013-11,sarima,3.397746,2.955139
2013-09,3,2013-12,sarima,3.400191,2.859681
2013-09,4,2014-01,sarima,3.510419,3.066631
2013-09,5,2014-02,sarima,3.921747,3.776330
2013-09,6,2014-03,sarima,3.505056,3.377928
2013-09,7,2014-04,sarima,3.478732,3.523155
2013-09,8,2014-05,sarima,3.437244,3.555644
2013-09,9,2014-06,sarima,3.356215,3.449653
2013-09,10,2014-07,sarima,3.062382,3.331164
2013-09,11,2014-08,sarima,2.719777,2.685209
2013-09,12,2014-09,sarima,2.848445,2.738262
2013-09,1,2013-10,ridge,3.136577,3.038482
2013-09,2,2013-11,ridge,3.299328,2.955139
2013-09,3,2013-12,ridge,3.069413,2.859681
2013-09,4,2014-01,ridge,2.882486,3.066631
2013-09,5,2014-02,ridge,2.740257,3.776330
2013-09,6,2014-03,ridge,1.842915,3.377928
2013-09,7,2014-04,ridge,1.696985,3.523155
2013-09,8,2014-05,ridge,1.425364,3.555644
2013-09,9,2014-06,ridge,1.402998,3.449653
2013-09,10,2014-07,ridge,1.235571,3.331164
2013-09,11,2014-08,ridge,0.669167,2.685209
2013-09,12,2014-09,ridge,0.613397,2.738262
2013-09,1,2013-10,gbm,3.233693,3.038482
2013-09,2,2013-11,gbm,3.255016,2.955139
2013-09,3,2013-12,gbm,2.981716,2.859681
2013-09,4,2014-01,gbm,2.573262,3.066631
2013-09,5,2014-02,gbm,2.662729,3.776330
2013-09,6,2014-03,gbm,1.865281,3.377928
2013-09,7,2014-04,gbm,1.790033,3.523155
2013-09,8,2014-05,gbm,1.484920,3.555644
2013-09,9,2014-06,gbm,0.998683,3.449653
2013-09,10,2014-07,gbm,0.838409,3.331164
2013-09,11,2014-08,gbm,0.551181,2.685209
2013-09,12,2014-09,gbm,1.059829,2.738262
2013-10,1,2013-11,ingenuo,3.038482,2.955139
2013-10,2,2013-12,ingenuo,3.038482,2.859681
2013-10,3,2014-01,ingenuo,3.038482,3.066631
2013-10,4,2014-02,ingenuo,3.038482,3.776330
2013-10,5,2014-03,ingenuo,3.038482,3.377928
2013-10,6,2014-04,ingenuo,3.038482,3.523155
2013-10,7,2014-05,ingenuo,3.038482,3.555644
2013-10,8,2014-06,ingenuo,3.038482,3.449653
2013-10,9,2014-07,ingenuo,3.038482,3.331164
2013-10,10,2014-08,ingenuo,3.038482,2.685209
2013-10,11,2014-09,ingenuo,3.038482,2.738262
2013-10,12,2014-10,ingenuo,3.038482,3.088040
2013-10,1,2013-11,estacional,3.282988,2.955139
2013-10,2,2013-12,estacional,3.301842,2.859681
2013-10,3,2014-01,estacional,3.348979,3.066631
2013-10,4,2014-02,estacional,3.618424,3.776330
2013-10,5,2014-03,estacional,3.307136,3.377928
2013-10,6,2014-04,estacional,3.357734,3.523155
2013-10,7,2014-05,estacional,3.241317,3.555644
2013-10,8,2014-06,estacional,3.019989,3.449653
2013-10,9,2014-07,estacional,2.863935,3.331164
2013-10,10,2014-08,estacional,2.590140,2.685209
2013-10,11,2014-09,estacional,2.655972,2.738262
2013-10,12,2014-10,estacional,2.651572,3.088040
2013-10,1,2013-11,encuesta,,2.955139
2013-10,2,2013-12,encuesta,,2.859681
2013-10,3,2014-01,encuesta,,3.066631
2013-10,4,2014-02,encuesta,,3.776330
2013-10,5,2014-03,encuesta,,3.377928
2013-10,6,2014-04,encuesta,,3.523155
2013-10,7,2014-05,encuesta,,3.555644
2013-10,8,2014-06,encuesta,,3.449653
2013-10,9,2014-07,encuesta,,3.331164
2013-10,10,2014-08,encuesta,,2.685209
2013-10,11,2014-09,encuesta,,2.738262
2013-10,12,2014-10,encuesta,2.658333,3.088040
2013-10,1,2013-11,sarima,3.275122,2.955139
2013-10,2,2013-12,sarima,3.266856,2.859681
2013-10,3,2014-01,sarima,3.370827,3.066631
2013-10,4,2014-02,sarima,3.781505,3.776330
2013-10,5,2014-03,sarima,3.375135,3.377928
2013-10,6,2014-04,sarima,3.346977,3.523155
2013-10,7,2014-05,sarima,3.300177,3.555644
2013-10,8,2014-06,sarima,3.215223,3.449653
2013-10,9,2014-07,sarima,2.921775,3.331164
2013-10,10,2014-08,sarima,2.577320,2.685209
2013-10,11,2014-09,sarima,2.704120,2.738262
2013-10,12,2014-10,sarima,2.824054,3.088040
2013-10,1,2013-11,ridge,3.233061,2.955139
2013-10,2,2013-12,ridge,3.096249,2.859681
2013-10,3,2014-01,ridge,2.972160,3.066631
2013-10,4,2014-02,ridge,3.081729,3.776330
2013-10,5,2014-03,ridge,2.305251,3.377928
2013-10,6,2014-04,ridge,1.825437,3.523155
2013-10,7,2014-05,ridge,1.663744,3.555644
2013-10,8,2014-06,ridge,1.396203,3.449653
2013-10,9,2014-07,ridge,1.105506,3.331164
2013-10,10,2014-08,ridge,0.823142,2.685209
2013-10,11,2014-09,ridge,0.762821,2.738262
2013-10,12,2014-10,ridge,0.736825,3.088040
2013-10,1,2013-11,gbm,3.419954,2.955139
2013-10,2,2013-12,gbm,3.239165,2.859681
2013-10,3,2014-01,gbm,3.114920,3.066631
2013-10,4,2014-02,gbm,2.896366,3.776330
2013-10,5,2014-03,gbm,1.986725,3.377928
2013-10,6,2014-04,gbm,1.876886,3.523155
2013-10,7,2014-05,gbm,1.559816,3.555644
2013-10,8,2014-06,gbm,1.326912,3.449653
2013-10,9,2014-07,gbm,0.913973,3.331164
2013-10,10,2014-08,gbm,0.391863,2.685209
2013-10,11,2014-09,gbm,0.499488,2.738262
2013-10,12,2014-10,gbm,1.034307,3.088040
2013-11,1,2013-12,ingenuo,2.955139,2.859681
2013-11,2,2014-01,ingenuo,2.955139,3.066631
2013-11,3,2014-02,ingenuo,2.955139,3.776330
2013-11,4,2014-03,ingenuo,2.955139,3.377928
2013-11,5,2014-04,ingenuo,2.955139,3.523155
2013-11,6,2014-05,ingenuo,2.955139,3.555644
2013-11,7,2014-06,ingenuo,2.955139,3.449653
2013-11,8,2014-07,ingenuo,2.955139,3.331164
2013-11,9,2014-08,ingenuo,2.955139,2.685209
2013-11,10,2014-09,ingenuo,2.955139,2.738262
2013-11,11,2014-10,ingenuo,2.955139,3.088040
2013-11,12,2014-11,ingenuo,2.955139,3.159102
2013-11,1,2013-12,estacional,2.973934,2.859681
2013-11,2,2014-01,estacional,3.020921,3.066631
2013-11,3,2014-02,estacional,3.289511,3.776330
2013-11,4,2014-03,estacional,2.979211,3.377928
2013-11,5,2014-04,estacional,3.029648,3.523155
2013-11,6,2014-05,estacional,2.913601,3.555644
2013-11,7,2014-06,estacional,2.692975,3.449653
2013-11,8,2014-07,estacional,2.537417,3.331164
2013-11,9,2014-08,estacional,2.264491,2.685209
2013-11,10,2014-09,estacional,2.330114,2.738262
2013-11,11,2014-10,estacional,2.325728,3.088040
2013-11,12,2014-11,estacional,2.543428,3.159102
2013-11,1,2013-12,encuesta,,2.859681
2013-11,2,2014-01,encuesta,,3.066631
2013-11,3,2014-02,encuesta,,3.776330
2013-11,4,2014-03,encuesta,,3.377928
2013-11,5,2014-04,encuesta,,3.523155
2013-11,6,2014-05,encuesta,,3.555644
2013-11,7,2014-06,encuesta,,3.449653
2013-11,8,2014-07,encuesta,,3.331164
2013-11,9,2014-08,encuesta,,2.685209
2013-11,10,2014-09,encuesta,,2.738262
2013-11,11,2014-10,encuesta,,3.088040
2013-11,12,2014-11,encuesta,2.633333,3.159102
2013-11,1,2013-12,sarima,2.830407,2.859681
2013-11,2,2014-01,sarima,2.891393,3.066631
2013-11,3,2014-02,sarima,3.276487,3.776330
2013-11,4,2014-03,sarima,2.855157,3.377928
2013-11,5,2014-04,sarima,2.831725,3.523155
2013-11,6,2014-05,sarima,2.789961,3.555644
2013-11,7,2014-06,sarima,2.708809,3.449653
2013-11,8,2014-07,sarima,2.422850,3.331164
2013-11,9,2014-08,sarima,2.089782,2.685209
2013-11,10,2014-09,sarima,2.217401,2.738262
2013-11,11,2014-10,sarima,2.339795,3.088040
2013-11,12,2014-11,sarima,2.683094,3.159102
2013-11,1,2013-12,ridge,2.826051,2.859681
2013-11,2,2014-01,ridge,2.734009,3.066631
2013-11,3,2014-02,ridge,2.861471,3.776330
2013-11,4,2014-03,ridge,2.331248,3.377928
2013-11,5,2014-04,ridge,2.017070,3.523155
2013-11,6,2014-05,ridge,1.370272,3.555644
2013-11,7,2014-06,ridge,1.012766,3.449653
2013-11,8,2014-07,ridge,0.668762,3.331164
2013-11,9,2014-08,ridge,0.246920,2.685209
2013-11,10,2014-09,ridge,0.366380,2.738262
2013-11,11,2014-10,ridge,0.479089,3.088040
2013-11,12,2014-11,ridge,0.597327,3.159102
2013-11,1,2013-12,gbm,2.823732,2.859681
2013-11,2,2014-01,gbm,2.718707,3.066631
2013-11,3,2014-02,gbm,2.838746,3.776330
2013-11,4,2014-03,gbm,2.675289,3.377928
2013-11,5,2014-04,gbm,1.923042,3.523155
2013-11,6,2014-05,gbm,1.465031,3.555644
2013-11,7,2014-06,gbm,1.318784,3.449653
2013-11,8,2014-07,gbm,0.546739,3.331164
2013-11,9,2014-08,gbm,0.196528,2.685209
2013-11,10,2014-09,gbm,0.165248,2.738262
2013-11,11,2014-10,gbm,0.553352,3.088040
2013-11,12,2014-11,gbm,1.310695,3.159102
2013-12,1,2014-01,ingenuo,2.859681,3.066631
2013-12,2,2014-02,ingenuo,2.859681,3.776330
2013-12,3,2014-03,ingenuo,2.859681,3.377928
2013-12,4,2014-04,ingenuo,2.859681,3.523155
2013-12,5,2014-05,ingenuo,2.859681,3.555644
2013-12,6,2014-06,ingenuo,2.859681,3.449653
2013-12,7,2014-07,ingenuo,2.859681,3.331164
2013-12,8,2014-08,ingenuo,2.859681,2.685209
2013-12,9,2014-09,ingenuo,2.859681,2.738262
2013-12,10,2014-10,ingenuo,2.859681,3.088040
2013-12,11,2014-11,ingenuo,2.859681,3.159102
2013-12,12,2014-12,ingenuo,2.859681,3.224061
2013-12,1,2014-01,estacional,2.906618,3.066631
2013-12,2,2014-02,estacional,3.174909,3.776330
2013-12,3,2014-03,estacional,2.864954,3.377928
2013-12,4,2014-04,estacional,2.915335,3.523155
2013-12,5,2014-05,estacional,2.799417,3.555644
2013-12,6,2014-06,estacional,2.579035,3.449653
2013-12,7,2014-07,estacional,2.423650,3.331164
2013-12,8,2014-08,estacional,2.151027,2.685209
2013-12,9,2014-09,estacional,2.216577,2.738262
2013-12,10,2014-10,estacional,2.212195,3.088040
2013-12,11,2014-11,estacional,2.429654,3.159102
2013-12,12,2014-12,estacional,2.503670,3.224061
2013-12,1,2014-01,encuesta,,3.066631
2013-12,2,2014-02,encuesta,,3.776330
2013-12,3,2014-03,encuesta,,3.377928
2013-12,4,2014-04,encuesta,,3.523155
2013-12,5,2014-05,encuesta,,3.555644
2013-12,6,2014-06,encuesta,,3.449653
2013-12,7,2014-07,encuesta,,3.331164
2013-12,8,2014-08,encuesta,,2.685209
2013-12,9,2014-09,encuesta,,2.738262
2013-12,10,2014-10,encuesta,,3.088040
2013-12,11,2014-11,encuesta,,3.159102
2013-12,12,2014-12,encuesta,2.700000,3.224061
2013-12,1,2014-01,sarima,2.930934,3.066631
2013-12,2,2014-02,sarima,3.320572,3.776330
2013-12,3,2014-03,sarima,2.902659,3.377928
2013-12,4,2014-04,sarima,2.879524,3.523155
2013-12,5,2014-05,sarima,2.837158,3.555644
2013-12,6,2014-06,sarima,2.755535,3.449653
2013-12,7,2014-07,sarima,2.469594,3.331164
2013-12,8,2014-08,sarima,2.136038,2.685209
2013-12,9,2014-09,sarima,2.263671,2.738262
2013-12,10,2014-10,sarima,2.385448,3.088040
2013-12,11,2014-11,sarima,2.727889,3.159102
2013-12,12,2014-12,sarima,2.821965,3.224061
2013-12,1,2014-01,ridge,2.852206,3.066631
2013-12,2,2014-02,ridge,2.985374,3.776330
2013-12,3,2014-03,ridge,2.493404,3.377928
2013-12,4,2014-04,ridge,2.292610,3.523155
2013-12,5,2014-05,ridge,1.858963,3.555644
2013-12,6,2014-06,ridge,1.192874,3.449653
2013-12,7,2014-07,ridge,0.494542,3.331164
2013-12,8,2014-08,ridge,-0.017970,2.685209
2013-12,9,2014-09,ridge,-0.073813,2.738262
2013-12,10,2014-10,ridge,0.156502,3.088040
2013-12,11,2014-11,ridge,0.329767,3.159102
2013-12,12,2014-12,ridge,0.246646,3.224061
2013-12,1,2014-01,gbm,2.704443,3.066631
2013-12,2,2014-02,gbm,2.797963,3.776330
2013-12,3,2014-03,gbm,2.596289,3.377928
2013-12,4,2014-04,gbm,2.868675,3.523155
2013-12,5,2014-05,gbm,1.893293,3.555644
2013-12,6,2014-06,gbm,1.561706,3.449653
2013-12,7,2014-07,gbm,1.019415,3.331164
2013-12,8,2014-08,gbm,0.135763,2.685209
2013-12,9,2014-09,gbm,-0.007562,2.738262
2013-12,10,2014-10,gbm,0.141461,3.088040
2013-12,11,2014-11,gbm,0.877229,3.159102
2013-12,12,2014-12,gbm,1.403395,3.224061
2014-01,1,2014-02,ingenuo,3.066631,3.776330
2014-01,2,2014-03,ingenuo,3.066631,3.377928
2014-01,3,2014-04,ingenuo,3.066631,3.523155
2014-01,4,2014-05,ingenuo,3.066631,3.555644
2014-01,5,2014-06,ingenuo,3.066631,3.449653
2014-01,6,2014-07,ingenuo,3.066631,3.331164
2014-01,7,2014-08,ingenuo,3.066631,2.685209
2014-01,8,2014-09,ingenuo,3.066631,2.738262
2014-01,9,2014-10,ingenuo,3.066631,3.088040
2014-01,10,2014-11,ingenuo,3.066631,3.159102
2014-01,11,2014-12,ingenuo,3.066631,3.224061
2014-01,12,2015-01,ingenuo,3.066631,3.073263
2014-01,1,2014-02,estacional,3.335342,3.776330
2014-01,2,2014-03,estacional,3.024904,3.377928
2014-01,3,2014-04,estacional,3.075364,3.523155
2014-01,4,2014-05,estacional,2.959265,3.555644
2014-01,5,2014-06,estacional,2.738541,3.449653
2014-01,6,2014-07,estacional,2.582914,3.331164
2014-01,7,2014-08,estacional,2.309867,2.685209
2014-01,8,2014-09,estacional,2.375519,2.738262
2014-01,9,2014-10,estacional,2.371131,3.088040
2014-01,10,2014-11,estacional,2.588928,3.159102
2014-01,11,2014-12,estacional,2.663059,3.224061
2014-01,12,2015-01,estacional,2.546859,3.073263
2014-01,1,2014-02,encuesta,,3.776330
2014-01,2,2014-03,encuesta,,3.377928
2014-01,3,2014-04,encuesta,,3.523155
2014-01,4,2014-05,encuesta,,3.555644
2014-01,5,2014-06,encuesta,,3.449653
2014-01,6,2014-07,encuesta,,3.331164
2014-01,7,2014-08,encuesta,,2.685209
2014-01,8,2014-09,encuesta,,2.738262
2014-01,9,2014-10,encuesta,,3.088040
2014-01,10,2014-11,encuesta,,3.159102
2014-01,11,2014-12,encuesta,,3.224061
2014-01,12,2015-01,encuesta,2.641667,3.073263
2014-01,1,2014-02,sarima,3.509958,3.776330
2014-01,2,2014-03,sarima,3.117769,3.377928
2014-01,3,2014-04,sarima,3.095721,3.523155
2014-01,4,2014-05,sarima,3.051152,3.555644
2014-01,5,2014-06,sarima,2.967666,3.449653
2014-01,6,2014-07,sarima,2.677825,3.331164
2014-01,7,2014-08,sarima,2.337109,2.685209
2014-01,8,2014-09,sarima,2.464699,2.738262
2014-01,9,2014-10,sarima,2.584681,3.088040
2014-01,10,2014-11,sarima,2.924784,3.159102
2014-01,11,2014-12,sarima,3.021332,3.224061
2014-01,12,2015-01,sarima,2.929850,3.073263
2014-01,1,2014-02,ridge,3.304832,3.776330
2014-01,2,2014-03,ridge,2.571335,3.377928
2014-01,3,2014-04,ridge,2.400581,3.523155
2014-01,4,2014-05,ridge,2.084521,3.555644
2014-01,5,2014-06,ridge,1.664470,3.449653
2014-01,6,2014-07,ridge,0.998602,3.331164
2014-01,7,2014-08,ridge,0.229732,2.685209
2014-01,8,2014-09,ridge,-0.076873,2.738262
2014-01,9,2014-10,ridge,-0.113796,3.088040
2014-01,10,2014-11,ridge,0.347786,3.159102
2014-01,11,2014-12,ridge,0.355488,3.224061
2014-01,12,2015-01,ridge,0.143331,3.073263
2014-01,1,2014-02,gbm,3.154434,3.776330
2014-01,2,2014-03,gbm,2.856585,3.377928
2014-01,3,2014-04,gbm,2.914312,3.523155
2014-01,4,2014-05,gbm,2.576733,3.555644
2014-01,5,2014-06,gbm,1.855243,3.449653
2014-01,6,2014-07,gbm,1.619575,3.331164
2014-01,7,2014-08,gbm,1.379424,2.685209
2014-01,8,2014-09,gbm,0.329980,2.738262
2014-01,9,2014-10,gbm,0.230935,3.088040
2014-01,10,2014-11,gbm,0.670430,3.159102
2014-01,11,2014-12,gbm,1.081675,3.224061
2014-01,12,2015-01,gbm,1.422901,3.073263
2014-02,1,2014-03,ingenuo,3.776330,3.377928
2014-02,2,2014-04,ingenuo,3.776330,3.523155
2014-02,3,2014-05,ingenuo,3.776330,3.555644
2014-02,4,2014-06,ingenuo,3.776330,3.449653
2014-02,5,2014-07,ingenuo,3.776330,3.331164
2014-02,6,2014-08,ingenuo,3.776330,2.685209
2014-02,7,2014-09,ingenuo,3.776330,2.738262
2014-02,8,2014-10,ingenuo,3.776330,3.088040
2014-02,9,2014-11,ingenuo,3.776330,3.159102
2014-02,10,2014-12,ingenuo,3.776330,3.224061
2014-02,11,2015-01,ingenuo,3.776330,3.073263
2014-02,12,2015-02,ingenuo,3.776330,2.768585
2014-02,1,2014-03,estacional,3.464569,3.377928
2014-02,2,2014-04,estacional,3.515244,3.523155
2014-02,3,2014-05,estacional,3.398650,3.555644
2014-02,4,2014-06,estacional,3.176984,3.449653
2014-02,5,2014-07,estacional,3.020692,3.331164
2014-02,6,2014-08,estacional,2.746480,2.685209
2014-02,7,2014-09,estacional,2.812412,2.738262
2014-02,8,2014-10,estacional,2.808005,3.088040
2014-02,9,2014-11,estacional,3.026732,3.159102
2014-02,10,2014-12,estacional,3.101180,3.224061
2014-02,11,2015-01,estacional,2.984483,3.073263
2014-02,12,2015-02,estacional,2.685156,2.768585
2014-02,1,2014-03,encuesta,,3.377928
2014-02,2,2014-04,encuesta,,3.523155
2014-02,3,2014-05,encuesta,,3.555644
2014-02,4,2014-06,encuesta,,3.449653
2014-02,5,2014-07,encuesta,,3.331164
2014-02,6,2014-08,encuesta,,2.685209
2014-02,7,2014-09,encuesta,,2.738262
2014-02,8,2014-10,encuesta,,3.088040
2014-02,9,2014-11,encuesta,,3.159102
2014-02,10,2014-12,encuesta,,3.224061
2014-02,11,2015-01,encuesta,,3.073263
2014-02,12,2015-02,encuesta,2.583333,2.768585
2014-02,1,2014-03,sarima,3.476402,3.377928
2014-02,2,2014-04,sarima,3.485661,3.523155
2014-02,3,2014-05,sarima,3.451590,3.555644
2014-02,4,2014-06,sarima,3.371116,3.449653
2014-02,5,2014-07,sarima,3.080039,3.331164
2014-02,6,2014-08,sarima,2.736680,2.685209
2014-02,7,2014-09,sarima,2.864322,2.738262
2014-02,8,2014-10,sarima,2.984348,3.088040
2014-02,9,2014-11,sarima,3.325388,3.159102
2014-02,10,2014-12,sarima,3.422122,3.224061
2014-02,11,2015-01,sarima,3.330119,3.073263
2014-02,12,2015-02,sarima,3.051633,2.768585
2014-02,1,2014-03,ridge,3.364246,3.377928
2014-02,2,2014-04,ridge,3.264384,3.523155
2014-02,3,2014-05,ridge,2.983049,3.555644
2014-02,4,2014-06,ridge,2.659483,3.449653
2014-02,5,2014-07,ridge,2.085663,3.331164
2014-02,6,2014-08,ridge,1.455367,2.685209
2014-02,7,2014-09,ridge,1.369530,2.738262
2014-02,8,2014-10,ridge,0.995419,3.088040
2014-02,9,2014-11,ridge,0.966736,3.159102
2014-02,10,2014-12,ridge,0.823390,3.224061
2014-02,11,2015-01,ridge,0.701425,3.073263
2014-02,12,2015-02,ridge,0.297613,2.768585
2014-02,1,2014-03,gbm,3.347459,3.377928
2014-02,2,2014-04,gbm,3.128611,3.523155
2014-02,3,2014-05,gbm,3.432817,3.555644
2014-02,4,2014-06,gbm,2.515519,3.449653
2014-02,5,2014-07,gbm,2.399247,3.331164
2014-02,6,2014-08,gbm,2.197040,2.685209
2014-02,7,2014-09,gbm,2.034914,2.738262
2014-02,8,2014-10,gbm,1.667935,3.088040
2014-02,9,2014-11,gbm,1.022294,3.159102
2014-02,10,2014-12,gbm,1.334264,3.224061
2014-02,11,2015-01,gbm,1.225260,3.073263
2014-02,12,2015-02,gbm,0.985784,2.768585
2014-03,1,2014-04,ingenuo,3.377928,3.523155
2014-03,2,2014-05,ingenuo,3.377928,3.555644
2014-03,3,2014-06,ingenuo,3.377928,3.449653
2014-03,4,2014-07,ingenuo,3.377928,3.331164
2014-03,5,2014-08,ingenuo,3.377928,2.685209
2014-03,6,2014-09,ingenuo,3.377928,2.738262
2014-03,7,2014-10,ingenuo,3.377928,3.088040
2014-03,8,2014-11,ingenuo,3.377928,3.159102
2014-03,9,2014-12,ingenuo,3.377928,3.224061
2014-03,10,2015-01,ingenuo,3.377928,3.073263
2014-03,11,2015-02,ingenuo,3.377928,2.768585
2014-03,12,2015-03,ingenuo,3.377928,3.020199
2014-03,1,2014-04,estacional,3.428562,3.523155
2014-03,2,2014-05,estacional,3.312066,3.555644
2014-03,3,2014-06,estacional,3.090586,3.449653
2014-03,4,2014-07,estacional,2.934425,3.331164
2014-03,5,2014-08,estacional,2.660443,2.685209
2014-03,6,2014-09,estacional,2.726319,2.738262
2014-03,7,2014-10,estacional,2.721916,3.088040
2014-03,8,2014-11,estacional,2.940459,3.159102
2014-03,9,2014-12,estacional,3.014845,3.224061
2014-03,10,2015-01,estacional,2.898246,3.073263
2014-03,11,2015-02,estacional,2.599169,2.768585
2014-03,12,2015-03,estacional,2.717537,3.020199
